scheduler,trials,frames,users_per_macro,include_mobility,include_orientation,include_nlos,nlos_profile,mean_sinr_db,median_sinr_db,avg_rate_bpshz,p5_rate_bpshz,coverage_continuity_10db,coverage_continuity_20db,outage_probability_10db,outage_probability_20db,avg_outage_duration_frames,p95_outage_duration_frames,link_opportunity_mean_sinr_db,link_opportunity_median_sinr_db,link_opportunity_avg_rate_bpshz,link_opportunity_continuity_10db,link_opportunity_continuity_20db,link_opportunity_outage_probability_10db,link_opportunity_outage_probability_20db,link_opportunity_avg_outage_duration_20db,scheduled_link_continuity_10db,scheduled_link_continuity_20db,service_avg_rate_bpshz_all_users,beam_switching_rate,fairness_over_time,mean_served_fraction,mean_user_throughput_bpshz,p5_user_throughput_bpshz,worst_user_throughput_bpshz,avg_time_between_services_frames,mean_service_gap_frames,p95_service_gap_frames,mean_longest_service_gap_frames,p95_longest_service_gap_frames,starvation_probability_gap10,edge_served_frame_ratio,center_served_frame_ratio,edge_coverage_continuity_10db,edge_coverage_continuity_20db,edge_outage_probability_10db,edge_outage_probability_20db,center_coverage_continuity_10db,center_coverage_continuity_20db,edge_frame_fraction,time_s,experiment,case,seed,wall_time_s
omn_no_edge,300.0,75.0,42.0,1.0,1.0,1.0,stress,30.08858839719992,-5.801977364642585,192.87872126615486,0.0,0.05382751322751323,0.02227513227513227,0.9461724867724868,0.9777248677248678,33.20217047577979,75.0,26.014608125720144,-300.0,69.62520021418862,0.10805502645502646,0.05912063492063492,0.8919449735449736,0.9408793650793651,24.40120204182447,0.39055921442809066,0.18203283563669423,32.07277183179081,0.014897039897039898,0.05557391119932373,0.16628465608465606,32.07277183179081,0.0,0.0,14.084110524955904,10.886569020312285,46.0,36.507222222222225,75.0,0.9694444444444444,0.1719193982937946,0.1629134121682831,0.06997046526939094,0.03141714136816423,0.9300295347306091,0.9685828586318358,0.04221007141786147,0.016341307196286618,0.48253968253968255,859.1860935688019,ablation,combined_mobility_orientation_nlos,8,859.2484529018402
omn_no_transition,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.795084465913238,-7.12218161399954,184.34721271412593,0.0,0.05727301587301587,0.025711111111111105,0.9427269841269841,0.9742888888888889,32.552078913873565,75.0,28.648571233826164,-300.0,98.10473513314554,0.13223386243386243,0.06534708994708995,0.8677661375661376,0.9346529100529101,22.310414509080804,0.40284416169213433,0.2048915070904858,30.654112866333374,0.014897039897039898,0.061086924431660757,0.16628465608465612,30.654112866333374,0.0,0.0,14.552123229977147,11.664929450259843,48.0,37.125238095238096,75.0,0.9797619047619047,0.20173143099697258,0.13886384352474493,0.08854335340223568,0.05015727835278163,0.9114566465977643,0.9498427216472184,0.03456097833845323,0.008361760549842012,0.48253968253968255,834.4696891307831,ablation,combined_mobility_orientation_nlos,8,834.5305078029633
omn_no_nlos,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.45931293997275,-7.279135605568605,183.0471513336342,0.0,0.05758730158730158,0.025941798941798933,0.9424126984126984,0.9740582010582011,32.848654628506175,75.0,28.9315172091948,-300.0,102.80497612424638,0.13687089947089948,0.06665185185185185,0.8631291005291005,0.9333481481481481,22.47971250892038,0.4035899420079777,0.20579782390250922,30.43793260678936,0.014897039897039898,0.06188181086742914,0.16628465608465606,30.437932606789364,0.0,0.0,14.741352257295988,11.76702262713763,48.0,37.3668253968254,75.0,0.9801587301587301,0.20504360402147342,0.1362468585435659,0.0902759186949234,0.05205308089794671,0.9097240813050766,0.9479469191020533,0.03389596540802516,0.007263966460522529,0.48253968253968255,852.3253130912781,ablation,combined_mobility_orientation_nlos,8,852.3866076469421
omn_no_fairness,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.086503551998057,-7.4628618061405785,183.7795246068446,0.0,0.059185185185185174,0.028480423280423273,0.9408148148148148,0.9715195767195768,37.06592918567564,75.0,29.567196888226526,-300.0,114.42288183010977,0.1480994708994709,0.07138624338624339,0.851900529100529,0.9286137566137567,25.759239146388,0.3889370530405516,0.2040452197699427,30.559715044650744,0.014897039897039898,0.06396822217903801,0.16628465608465612,30.559715044650744,0.0,0.0,16.680935746031746,13.15711160468262,55.0,40.45420634920635,75.0,0.9826984126984127,0.21083268521911938,0.13123535627402433,0.09556857070384697,0.06054936694088027,0.904431429296153,0.9394506330591197,0.03238320938946038,0.004698474545503466,0.48253968253968255,847.8107843399048,ablation,combined_mobility_orientation_nlos,8,847.8707187175751
omn_no_gap,300.0,75.0,42.0,1.0,1.0,1.0,stress,27.09709286927081,-7.701934774579645,176.117009628531,0.0,0.05811746031746032,0.02689523809523809,0.9418825396825397,0.9731047619047619,36.29841319965264,75.0,29.81889864002315,-300.0,118.69217591628043,0.15253544973544975,0.07319470899470899,0.8474645502645503,0.926805291005291,24.75217612480217,0.40495914770882,0.21227619423091035,29.28555637673834,0.014897039897039898,0.06392967681654645,0.16628465608465606,29.285556376738338,0.0,0.0,15.936757773284354,13.078267653796354,53.0,39.67055555555555,75.0,0.9831746031746031,0.21499213399637243,0.1282050798073039,0.0960878226253877,0.05847382356770232,0.9039121773746123,0.9415261764322976,0.030529392633232233,0.003981435185379799,0.48253968253968255,861.7580907344818,ablation,combined_mobility_orientation_nlos,8,861.819123506546
proportional_fair,300.0,75.0,42.0,1.0,1.0,1.0,stress,29.14554229960009,-8.570238074653409,177.13689969142845,0.0,0.04986349206349206,0.02011428571428571,0.950136507936508,0.9798857142857142,34.21110577455943,75.0,26.716450906196684,-300.0,74.62603970422937,0.11045396825396823,0.05744550264550265,0.8895460317460318,0.9425544973544974,23.376479542293257,0.3760233185280995,0.1722903366688195,29.48457753847929,0.014982839982839984,0.05422785086347486,0.16645079365079363,29.48457753847929,0.0,0.0,11.678987095056657,10.56229132306207,43.0,35.076190476190476,75.0,0.9795238095238096,0.17561635303558265,0.16042149999765723,0.06472202598300295,0.02987428384929483,0.9352779740169971,0.9701257161507052,0.039563668580361235,0.013530453101230121,0.4638095238095238,824.2402949333191,ablation,combined_mobility_orientation_nlos,9,824.3005468845367
omn_pf,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.755848029046298,-7.142547383203805,184.13949205433508,0.0,0.0573005291005291,0.025699470899470896,0.9426994708994709,0.9743005291005291,32.62166950113379,75.0,28.663895904601176,-300.0,98.36644260313035,0.13253756613756615,0.06538518518518519,0.8674624338624338,0.9346148148148148,22.268443346276033,0.40301984955563097,0.2045288990705828,30.61957210785837,0.014897039897039898,0.061175447773119986,0.16628465608465612,30.619572107858367,0.0,0.0,14.572734845503726,11.677723924288912,48.0,37.147301587301584,75.0,0.979920634920635,0.20189933225890244,0.13869852139010122,0.08863677986460868,0.050251662375339914,0.9113632201353913,0.94974833762466,0.03450130669024316,0.00821287096229055,0.48253968253968255,856.7439086437225,ablation,combined_mobility_orientation_nlos,8,856.8049912452698
omn_no_outage,300.0,75.0,42.0,1.0,1.0,1.0,stress,29.024083201973635,-7.295727328817508,183.7791557630611,0.0,0.05717671957671958,0.025999999999999992,0.9428232804232805,0.974,32.84434770196974,75.0,29.088847782250177,-300.0,100.82299270299869,0.13369735449735448,0.0663978835978836,0.8663026455026455,0.9336021164021164,21.914998261215164,0.39942012076499644,0.2019265717795682,30.59018633323435,0.014982839982839984,0.06059970546588901,0.16645079365079363,30.590186333234342,0.0,0.0,14.200354776688524,11.607951782372272,47.0,36.91968253968254,75.0,0.9795238095238096,0.20645378023530775,0.13613666934747484,0.08950603179207081,0.050119797887775444,0.9104939682079292,0.9498802021122246,0.033471424922396714,0.008513584557365488,0.4638095238095238,848.4792213439941,ablation,combined_mobility_orientation_nlos,9,848.5398309230804
omn_no_edge,300.0,75.0,42.0,1.0,1.0,1.0,stress,30.283256414107914,-5.757876088923341,193.19906040952645,0.0,0.0533111111111111,0.022194708994708993,0.9466888888888889,0.977805291005291,33.20012934751365,75.0,26.134518921743982,-300.0,68.89978691751863,0.10622116402116401,0.05782857142857142,0.893778835978836,0.9421714285714285,24.64983388704319,0.3842215967289441,0.179112619546578,32.158136937753305,0.014982839982839984,0.05519940652488951,0.16645079365079365,32.158136937753305,0.0,0.0,13.639194078271435,10.77644161707367,45.0,36.260555555555555,75.0,0.9665079365079365,0.17294648737091312,0.1631420967288654,0.06929729114710342,0.030314478187701357,0.9307027088528965,0.9696855218122986,0.04148376479254226,0.01657500745332663,0.4638095238095238,857.6808633804321,ablation,combined_mobility_orientation_nlos,9,857.7420103549957
omn_no_transition,300.0,75.0,42.0,1.0,1.0,1.0,stress,29.052472489488007,-7.014282436066814,185.40258828987425,0.0,0.057034920634920626,0.02578201058201058,0.9429650793650793,0.9742179894179894,32.64203659055453,75.0,28.82851744244833,-300.0,97.73423900683623,0.13105185185185186,0.06478941798941798,0.8689481481481481,0.935210582010582,22.37119351980762,0.39981225239613655,0.20180733062744655,30.86040796576091,0.014982839982839984,0.06077694829246845,0.16645079365079363,30.860407965760913,0.0,0.0,14.119923715241699,11.608464984673427,47.0,36.87515873015873,75.0,0.9796031746031746,0.20304853275589554,0.1389373077439084,0.0880565799072628,0.0489396336476551,0.9119434200927372,0.9510603663523449,0.034384275273685504,0.008926951352589993,0.4638095238095238,828.8379075527191,ablation,combined_mobility_orientation_nlos,9,828.8983790874481
omn_no_nlos,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.69026502252883,-7.183946547764006,183.41089240821753,0.0,0.05737460317460316,0.025904761904761903,0.9426253968253968,0.9740952380952381,33.01366423985941,75.0,29.17710943469777,-300.0,103.01185964977942,0.1360137566137566,0.06652275132275133,0.8639862433862434,0.9334772486772487,22.55986906040612,0.40044585979147884,0.20173388057859012,30.528888605548133,0.014982839982839984,0.06164663100165249,0.16645079365079363,30.528888605548136,0.0,0.0,14.296234292746258,11.705759971467634,47.0,37.106031746031746,75.0,0.9795238095238096,0.20681017028996984,0.13627580696674982,0.08984242308069719,0.05102767881729333,0.9101575769193028,0.9489723211827067,0.03384740759198465,0.007578124535280923,0.4638095238095238,856.2740602493286,ablation,combined_mobility_orientation_nlos,9,856.3363921642303
omn_no_fairness,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.22695874016398,-7.353266760106202,183.56823351824295,0.0,0.0589121693121693,0.0284084656084656,0.9410878306878308,0.9715915343915345,37.767019044876804,75.0,29.823162869903044,-300.0,114.64995462094092,0.1470846560846561,0.0715047619047619,0.8529153439153438,0.928495238095238,26.02717133364974,0.385621779564335,0.19697647144274977,30.55507815818576,0.014982839982839984,0.06373000290109797,0.16645079365079363,30.555078158185758,0.0,0.0,16.253641385346267,13.150756285685665,54.0,40.26452380952381,75.0,0.981984126984127,0.2124991025105584,0.13105535276061323,0.0954448150148115,0.059421852282265826,0.9045551849851885,0.9405781477177342,0.031762601513591955,0.004959006016857708,0.4638095238095238,848.9331181049347,ablation,combined_mobility_orientation_nlos,9,848.9940459728241
omn_no_gap,300.0,75.0,42.0,1.0,1.0,1.0,stress,27.313859025039097,-7.591861114905479,176.1560954920685,0.0,0.05792486772486772,0.026708994708994706,0.9420751322751323,0.9732910052910053,36.6847479259732,75.0,30.088516733463887,-300.0,119.23749117428686,0.15166349206349206,0.07324973544973545,0.8483365079365079,0.9267502645502645,24.9815728670451,0.400498806491819,0.20439312832785264,29.3213219010798,0.014982839982839984,0.0636908295589787,0.16645079365079363,29.321321901079795,0.0,0.0,15.530496832622784,13.046857142857142,52.0,39.41412698412699,75.0,0.9826984126984127,0.21678365951670395,0.12790420628052107,0.09562304240994006,0.05712218243808168,0.90437695759006,0.9428778175619184,0.030172619311018466,0.004217329339373982,0.4638095238095238,862.5661330223083,ablation,combined_mobility_orientation_nlos,9,862.6275157928467
omn_pf,300.0,75.0,42.0,1.0,1.0,1.0,stress,29.075415260747263,-7.023966586282238,185.3930004156789,0.0,0.05707830687830688,0.025819047619047613,0.9429216931216932,0.9741809523809524,32.71968296843901,75.0,28.851429785012478,-300.0,98.04059633255748,0.13134814814814816,0.06489841269841269,0.8686518518518518,0.9351015873015873,22.34765565727581,0.39964423246710035,0.20145994592120303,30.85881205649167,0.014982839982839984,0.06079539429222097,0.16645079365079363,30.85881205649167,0.0,0.0,14.127446365116043,11.625426155231194,47.0,36.88785714285714,75.0,0.9796825396825397,0.20317031140934524,0.1388736202566648,0.08810618531998624,0.04907364934466317,0.9118938146800137,0.9509263506553368,0.034388073945939505,0.008904987936322977,0.4638095238095238,855.5859234333038,ablation,combined_mobility_orientation_nlos,9,855.6484823226929
proportional_fair,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.96203185550144,-9.393163361827247,174.89506172297854,0.0,0.04992486772486772,0.02016402116402116,0.9500751322751323,0.9798359788359788,34.18284849379799,75.0,26.51595355107832,-300.0,74.34308742767574,0.11142116402116403,0.05777460317460318,0.888578835978836,0.9422253968253969,23.188785874264283,0.3764969104460406,0.17284702723086262,29.094024860291718,0.015060060060060061,0.05406438205418096,0.16635132275132275,29.09402486029172,0.0,0.0,12.01681764568969,10.567661104254977,43.0,35.09706349206349,75.0,0.9769047619047619,0.17377159098577827,0.16205812723181795,0.06453806680147371,0.03046674849598357,0.9354619331985263,0.9695332515040165,0.039838390160167436,0.012993193591749469,0.4587301587301587,823.8836941719055,ablation,combined_mobility_orientation_nlos,10,823.9450807571411
omn_no_outage,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.878663705558267,-7.754277526113929,181.618687971044,0.0,0.056921693121693116,0.025932275132275123,0.9430783068783068,0.9740677248677249,32.80565950318971,75.0,28.8142262616168,-300.0,99.10450460779998,0.13315555555555555,0.06534179894179895,0.8668444444444444,0.9346582010582011,22.228004831890477,0.4015368334291298,0.2052249692707807,30.212508980342918,0.015060060060060061,0.06033006660876407,0.16635132275132275,30.212508980342925,0.0,0.0,14.423763064503497,11.560443753118305,47.0,37.021031746031746,75.0,0.9786507936507937,0.2034260601919054,0.1379791364772896,0.08860156222746249,0.05032194548074568,0.9113984377725375,0.9496780545192544,0.0329850079080897,0.008058418240065528,0.4587301587301587,853.9614083766937,ablation,combined_mobility_orientation_nlos,10,854.0223557949066
omn_no_transition,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.82799867322177,-7.522311724732895,183.09043944942877,0.0,0.05685714285714285,0.025686772486772484,0.9431428571428572,0.9743132275132275,32.69855813623126,75.0,28.575072267523453,-300.0,96.36495495724306,0.13077883597883597,0.06393333333333333,0.869221164021164,0.9360666666666667,22.52452128743125,0.40191707918345154,0.203807561292763,30.457336785533442,0.015060060060060061,0.06054739748985119,0.16635132275132275,30.457336785533442,0.0,0.0,14.286677050524316,11.569611701815191,47.0,36.942460317460316,75.0,0.9792857142857143,0.2006009980242442,0.14052506444601987,0.08743017958815254,0.04941527786998366,0.9125698204118474,0.9505847221300163,0.03388212615792121,0.00840568194528062,0.4587301587301587,826.6874389648438,ablation,combined_mobility_orientation_nlos,10,826.7491183280945
omn_no_edge,300.0,75.0,42.0,1.0,1.0,1.0,stress,29.969936315997,-6.001244819044454,190.6419157359894,0.0,0.053518518518518514,0.022085714285714285,0.9464814814814815,0.9779142857142857,33.36205776173285,75.0,25.951328741235287,-300.0,69.10354548885928,0.10795873015873016,0.05845396825396825,0.8920412698412699,0.9415460317460318,24.562748454063605,0.386008313867633,0.17940584435237597,31.71353485452805,0.015060060060060061,0.055323068962493824,0.16635132275132275,31.71353485452805,0.0,0.0,13.904016230872601,10.760209795940668,45.0,36.30103174603175,75.0,0.9689682539682539,0.1708295771162386,0.16486219132100277,0.06893317956543667,0.03082827429908711,0.9310668204345633,0.9691717257009129,0.04195180176234987,0.01604010032934711,0.4587301587301587,862.9911744594574,ablation,combined_mobility_orientation_nlos,10,863.0523822307587
omn_no_nlos,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.454719151872624,-7.65618406226035,180.9922874589011,0.0,0.057086772486772484,0.025783068783068776,0.9429132275132275,0.9742169312169312,32.93746198704876,75.0,28.847544995300325,-300.0,100.89402878857108,0.13506560846560847,0.0653089947089947,0.8649343915343916,0.9346910052910054,22.777353722375512,0.40196622389719977,0.2046403485856616,30.108306426575844,0.015060060060060061,0.0613722142372958,0.16635132275132275,30.10830642657584,0.0,0.0,14.482666299093538,11.655540760467526,47.0,37.19793650793651,75.0,0.9792857142857143,0.20388216169245033,0.13801241423995242,0.08910520030797112,0.051270735765039065,0.9108947996920289,0.948729264234961,0.033319131167940844,0.0072810611919700155,0.4587301587301587,856.3425362110138,ablation,combined_mobility_orientation_nlos,10,856.4041392803192
omn_no_fairness,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.056853295408494,-7.756230940323658,181.992860848385,0.0,0.05879470899470899,0.028470899470899463,0.941205291005291,0.9715291005291006,37.16833326585968,75.0,29.475683378329425,-300.0,112.38534083258787,0.14638306878306878,0.07008465608465608,0.8536169312169313,0.9299153439153439,25.99603597207431,0.38605286431017644,0.20215554899637372,30.27475313342626,0.015060060060060061,0.06340382075502468,0.16635132275132275,30.27475313342626,0.0,0.0,16.639554880275607,13.018657148050831,54.0,40.39928571428572,75.0,0.9813492063492063,0.20990391905192343,0.13276175403649307,0.09503538647574934,0.05999666668880795,0.9049646135242506,0.940003333311192,0.031419421206445454,0.004745970224929964,0.4587301587301587,851.1403985023499,ablation,combined_mobility_orientation_nlos,10,851.200843334198
omn_no_gap,300.0,75.0,42.0,1.0,1.0,1.0,stress,27.180683902386956,-7.959988976132642,174.3512175462482,0.0,0.05768465608465608,0.02667724867724867,0.9423153439153439,0.9733227513227514,36.40137723602976,75.0,29.764778598180808,-300.0,116.53806272995888,0.15024867724867724,0.07178201058201057,0.8497513227513227,0.9282179894179894,24.964168824885448,0.4026756508734909,0.20909779118341115,29.003555662122018,0.015060060060060061,0.06323992171283621,0.16635132275132275,29.003555662122015,0.0,0.0,15.815710409199621,12.948685075608152,52.0,39.470555555555556,75.0,0.9824603174603175,0.21352020828495266,0.12999195997572263,0.09481292432087098,0.05726342750904472,0.905187075679129,0.9427365724909553,0.029925837065183782,0.004115017624678109,0.4587301587301587,843.7979075908661,ablation,combined_mobility_orientation_nlos,10,843.8591499328613
omn_pf,300.0,75.0,42.0,1.0,1.0,1.0,stress,28.820992831571665,-7.525773134788918,183.05521904493787,0.0,0.05691746031746032,0.025716402116402113,0.9430825396825396,0.9742835978835979,32.71150429901229,75.0,28.590646322957518,-300.0,96.65447637412028,0.13102433862433863,0.06402751322751322,0.8689756613756614,0.9359724867724868,22.53200866131703,0.4021001341906692,0.20400916057619517,30.451477824658543,0.015060060060060061,0.06059943734902763,0.16635132275132275,30.451477824658543,0.0,0.0,14.315557969668719,11.579474968398154,47.0,36.95793650793651,75.0,0.9794444444444445,0.20075286649348725,0.14042212297964246,0.08752414088061271,0.04954433526523366,0.9124758591193873,0.9504556647347664,0.033896431082854055,0.00835671675951416,0.4587301587301587,855.5640635490417,ablation,combined_mobility_orientation_nlos,10,855.6241354942322
